ood_tier,ood_task_id,EXP_ID,EXP_NAME,name_short,order,MOLECULE_MODE,RT_ARCHITECTURE,RT_HEAD_TYPE,K,n_runs,n_completed_model_seeds,seeds_present,n_query_mean,n_support_mean,mape_pct_mean,mape_pct_std,mape_pct_sem,mape_pct_ci95_low,mape_pct_ci95_high,mape_pct_n,r2_mean,r2_std,r2_sem,r2_ci95_low,r2_ci95_high,r2_n,mae_sec_mean,mae_sec_std,mae_sec_sem,mae_sec_ci95_low,mae_sec_ci95_high,mae_sec_n,rmse_sec_mean,rmse_sec_std,rmse_sec_sem,rmse_sec_ci95_low,rmse_sec_ci95_high,rmse_sec_n,median_ae_sec_mean,median_ae_sec_std,median_ae_sec_sem,median_ae_sec_ci95_low,median_ae_sec_ci95_high,median_ae_sec_n,spearman_mean,spearman_std,spearman_sem,spearman_ci95_low,spearman_ci95_high,spearman_n,rank_mape,rank_mae,rank_r2
internal_heldout_repoRT_ood,0097,E6,M1 RadonPy pretrain × R2 no-device + multitask heads,M1-R2,6,M1_pretrain,R2_nodevice_multi,multi,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,37.25140145661465,11.855697471604671,3.749100726017019,29.903164033621294,44.59963887960801,10,0.9191583508146796,0.08157201813724854,0.02579533706502709,0.8685994901672265,0.9697172114621326,10,64.14828097192866,26.691597081270448,8.440624116431705,47.604657703722516,80.69190424013479,10,116.27712657892648,47.97770441133395,15.171882284612325,86.54023730108634,146.01401585676663,10,30.982928037643433,15.666588423921219,4.954210258401861,21.272675931175787,40.69318014411108,10,0.9094743056831316,0.04373611771888293,0.013830574800491791,0.8823663790741677,0.9365822322920955,10,3.0,3.0,7.0
internal_heldout_repoRT_ood,0097,E7,M2 joint multitask × R0 device encoder + single head,M2-R0,7,M2_joint,R0_device_single,single,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,38.6159588379646,11.664557941521986,3.688657099421463,31.386190923098532,45.845726752830664,10,0.9326990797315153,0.05106193847490495,0.016147202732408415,0.9010505623759948,0.9643475970870359,10,64.57050753894605,22.36305912845501,7.071820229493782,50.709739889138234,78.43127518875386,10,108.11423384388968,36.464388094407006,11.53105198626531,85.51337195080967,130.7150957369697,10,32.84104084968567,10.97525433801187,3.4706801607761033,26.038507734564504,39.64357396480683,10,0.9242691866651012,0.030783217643350867,0.009734508146166955,0.905189550698614,0.9433488226315884,10,4.0,4.0,3.0
internal_heldout_repoRT_ood,0097,E4,M1 RadonPy pretrain × R0 device encoder + single head,M1-R0,4,M1_pretrain,R0_device_single,single,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,39.37928436247576,15.069585422516814,4.765421332962399,30.039058549869456,48.719510175082064,10,0.9248919668642929,0.07507552303295502,0.023740964931257026,0.878359675599029,0.9714242581295567,10,69.11413979530334,31.57051928744161,9.983474786259153,49.546529214235406,88.68175037637128,10,111.46788363066904,47.76759332004384,15.105439323598292,81.86122255641638,141.0745447049217,10,36.33508372306824,17.04526927277206,5.39018742328416,25.770316373431285,46.89985107270519,10,0.9194266064722558,0.04831562148267843,0.015278741045182542,0.889480274023698,0.9493729389208136,10,5.0,7.0,5.0
internal_heldout_repoRT_ood,0097,E9,M2 joint multitask × R2 no-device + multitask heads,M2-R2,9,M2_joint,R2_nodevice_multi,multi,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,39.78989663949354,14.980500777233225,4.737250294597967,30.504886062081525,49.07490721690556,10,0.9199977815461711,0.04914874701505765,0.01554219847109841,0.8895350725428182,0.950460490549524,10,70.44875565328097,20.754207111415646,6.56305655029374,57.58516481470524,83.3123464918567,10,119.30423291785503,35.99801739311381,11.383572621259656,96.99243058018611,141.61603525552397,10,35.25251841545105,12.363178338645607,3.909580266897662,27.589741092331632,42.915295738570464,10,0.9179399798754867,0.0247107952661869,0.007814239583525737,0.9026240702917763,0.9332558894591971,10,6.0,8.0,6.0
internal_heldout_repoRT_ood,0097,E8,M2 joint multitask × R1 device encoder + multitask heads,M2-R1,8,M2_joint,R1_device_multi,multi,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,40.889578557657885,17.52450214164449,5.5417341628095285,30.02777959855121,51.75137751676456,10,0.9286349987537991,0.03524905736726197,0.011146730665448615,0.9067874066495197,0.9504825908580784,10,66.90985133773403,18.49570534909292,5.848855583449333,55.44609439417333,78.37360828129472,10,113.77703124033724,26.95121720236726,8.52272320733917,97.07249375395247,130.481568726722,10,31.55079746246338,15.410898290948708,4.873353938859416,21.999023742298924,41.102571182627834,10,0.9270735773405635,0.019196686395833377,0.006070525253880213,0.9151753478429583,0.9389718068381687,10,7.0,5.0,4.0
internal_heldout_repoRT_ood,0097,E2,M0 no PolyOmics × R1 device encoder + multitask heads,M0-R1,2,M0_no_aux,R1_device_multi,multi,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,42.75801782450961,19.781495520330434,6.25545813686618,30.497319876251893,55.01871577276732,10,0.9138210349495951,0.05585415298118782,0.01766263402000373,0.8792022722703878,0.9484397976288024,10,69.02588465339258,27.735704244116377,8.770799792020652,51.83511706103211,86.21665224575305,10,122.48840339392339,39.96755220510123,12.638849746980505,97.7162578898416,147.26054889800517,10,26.89857244491577,17.096419039388014,5.406362399713406,16.302102141477498,37.495042748354045,10,0.9083198037867595,0.040389531143174104,0.01277229120387345,0.8832861130271675,0.9333534945463514,10,8.0,6.0,8.0
internal_heldout_repoRT_ood,0097,E3,M0 no PolyOmics × R2 no-device + multitask heads,M0-R2,3,M0_no_aux,R2_nodevice_multi,multi,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,59.92607864152757,40.58009283326771,12.832552101420143,34.77427652274409,85.07788076031105,10,0.8837324771313085,0.05536062684255069,0.017506567351711598,0.8494196051219538,0.9180453491406633,10,87.25168720044587,24.820247103166253,7.848851293420156,71.86793866534236,102.63543573554938,10,145.16378083288427,34.63383604017995,10.952180599579554,123.69750685770835,166.6300548080602,10,35.672465085983276,12.021278010396955,3.801461889895167,28.221599781788747,43.123330390177806,10,0.9153936512358207,0.027562824424089298,0.008716130392744095,0.8983100356660423,0.9324772668055992,10,9.0,9.0,9.0
internal_heldout_repoRT_ood,0238,E7,M2 joint multitask × R0 device encoder + single head,M2-R0,7,M2_joint,R0_device_single,single,0,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",580.0,0.0,9.384517630939815,0.7525794963979313,0.23798653289599472,8.918064026463664,9.850971235415965,10,0.9520775562596487,0.004527842786365481,0.0014318296092078108,0.9492711702256015,0.954883942293696,10,15.98117089107119,1.1462131425970574,0.36246442146260677,15.270740625004482,16.6916011571379,10,27.584433641814563,1.2928544536548854,0.4088364756642039,26.783114149512723,28.385753134116403,10,8.946523904800415,1.229030856262335,0.38865368204159967,8.18476268799888,9.70828512160195,10,0.9722552247352144,0.00232461152194467,0.0007351067084415647,0.9708144155866689,0.9736960338837599,10,1.0,1.0,1.0
internal_heldout_repoRT_ood,0238,E4,M1 RadonPy pretrain × R0 device encoder + single head,M1-R0,4,M1_pretrain,R0_device_single,single,0,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",580.0,0.0,9.45149923819023,0.8455625568994517,0.267390358395799,8.927414135734464,9.975584340645996,10,0.9485123654034975,0.006717377425034862,0.0021242212566107135,0.9443488917405405,0.9526758390664545,10,16.869484749333612,1.9377060684929446,0.6127564612367937,15.668482085309495,18.07048741335773,10,28.56550835350376,1.8667233143067954,0.5903097434547855,27.40850125633238,29.72251545067514,10,9.645251512527466,1.9504008164014701,0.6167708930080538,8.43638056223168,10.854122462823252,10,0.9703837697365657,0.003903435264564814,0.0012343746135046758,0.9679643954940965,0.9728031439790349,10,2.0,2.0,2.0
internal_heldout_repoRT_ood,0238,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,0,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",580.0,0.0,9.715983084587638,0.7365731939464533,0.232924895629574,9.259450289153673,10.172515880021603,10,0.9452356526395969,0.005726792884554374,0.0018109709203237528,0.9416861496357622,0.9487851556434315,10,17.18104196499134,1.0332254746930234,0.3267345836538617,16.54064218102977,17.82144174895291,10,29.480091099750336,1.5557771504782953,0.4919799327157932,28.515810431627383,30.44437176787329,10,9.394575834274292,1.0698402166158827,0.3383131816954105,8.731481998151287,10.057669670397297,10,0.9668448898191624,0.002319599056155452,0.0007335216275828044,0.9654071874291001,0.9682825922092246,10,3.0,3.0,3.0
internal_heldout_repoRT_ood,0238,E8,M2 joint multitask × R1 device encoder + multitask heads,M2-R1,8,M2_joint,R1_device_multi,multi,0,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",580.0,0.0,119.43107004916001,7.105697887717709,2.2470189690235354,115.02691286987388,123.83522722844614,10,-5.097458175161613,0.5532156135414623,0.17494213759585098,-5.440344764849481,-4.7545715854737445,10,265.467579447812,12.738668475622505,4.028320674075223,257.5720709266246,273.3630879689994,10,311.1576005695339,14.388229942123361,4.549957811534248,302.23968325892673,320.07551788014104,10,294.41861629486084,17.49448604502872,5.532242239632178,283.5754215051818,305.2618110845399,10,0.9626115484381952,0.005785402173727581,0.001829504804906831,0.9590257190205778,0.9661973778558126,10,4.0,4.0,4.0
internal_heldout_repoRT_ood,0238,E2,M0 no PolyOmics × R1 device encoder + multitask heads,M0-R1,2,M0_no_aux,R1_device_multi,multi,0,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",580.0,0.0,122.31589280341275,8.606155825290836,2.721505430624517,116.9817421593887,127.6500434474368,10,-6.07836590091664,0.7431660327137612,0.235009734304669,-6.538984980153791,-5.617746821679488,10,282.21437837584267,16.552259322471166,5.234283988076436,271.95518175921285,292.4735749924725,10,335.14837790379255,17.8370273290046,5.640563304632409,324.092873826713,346.2038819808721,10,308.4621584415436,24.32139067061281,7.691099038190653,293.3876043266899,323.5367125563973,10,0.9632500197212772,0.005409946049059667,0.001710775153365757,0.9598969004206803,0.9666031390218741,10,5.0,6.0,6.0
