model,ood_tier,method_id,method_name,K,repeat_seed,n_total,n_total_molecules,n_support,n_support_rows,n_query,n_query_molecules,mode,unirt_seed,checkpoint,dataset_signature,support_rng_seed,head_init_seed,mae_sec,rmse_sec,medae_sec,mape_pct,r2
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2011,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115111.0,3211.0,140.66150122838167,191.36829334392377,103.67737914757228,29.119664707406866,0.2455143496384256
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2012,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115112.0,3212.0,162.57564612871118,241.10303710610847,117.8655121802127,30.440205005974853,-0.2028420212702699
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2016,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115116.0,3216.0,150.38833296016966,209.02633068182652,112.34592645312426,30.987139506326574,0.0935461897826319
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2020,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115120.0,3220.0,151.51890381245008,214.60094513813468,113.19155277288765,28.520804135133048,0.0466704427374102
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2022,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115122.0,3222.0,149.51284317163945,216.10142850247504,113.2910914502545,26.747176974195753,0.0262013525265363
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2027,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115127.0,3227.0,143.25708919661872,194.86828707980345,105.2861110559716,27.143868177531832,0.2078836481843478
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2032,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115132.0,3232.0,167.2637237055441,233.07536740182584,126.03379420808317,29.294657796094853,-0.1434337410036197
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,100,2034,1896,1896,100,100,1796,1796,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1115134.0,3234.0,161.32813956179635,230.92022671896655,115.41366865854457,31.446504309764823,-0.0981067766182424
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2004,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116004.0,4104.0,99.52968721969653,136.20910222559525,73.02468080174944,19.30094991862537,0.6504529433898063
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2006,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116006.0,4106.0,95.17842045937486,132.04563309658295,68.05683029018715,18.756720515474672,0.6321074491786951
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2011,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116011.0,4111.0,100.0601952696579,138.75324209503302,76.28182819777226,19.503147377907705,0.6070956628463628
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2012,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116012.0,4112.0,105.64728759419415,142.99626742483275,81.74769749691117,22.187355774256893,0.5799610569960297
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2016,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116016.0,4116.0,102.16921137058678,139.9799079989114,74.32029623519159,19.373216337001743,0.5909889284387839
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2020,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116020.0,4120.0,105.84678054756218,141.01261518383424,79.11483458521775,20.785763846116534,0.5906689691962963
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2022,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116022.0,4122.0,91.99792445795168,124.95097044810002,67.87781676904325,18.220315386899017,0.6873712778648943
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2027,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116027.0,4127.0,92.76086111137806,122.76460881608014,74.08420632126723,17.47860703163024,0.6854678305629089
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2032,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116032.0,4132.0,95.84798006898414,131.05324040676535,73.00956061939226,17.865604123804953,0.6387669071881665
Uni-RT GINKAN,external_OOD,0437,Agilent ZORBAX 300 SB-C18,1000,2034,1896,1896,1000,1000,896,896,frozen_backbone_fresh_head,2,best_model.pth,151141d441bf4e76,1116034.0,4134.0,89.59088381475503,124.6231851308194,61.83608699159231,16.95381591828024,0.6796339173336738
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,0,-1,96,96,0,0,96,96,zero_shot_source_task_ensemble,2,best_model.pth,a8358407f2153cc3,,,262.03658287765154,390.1679362598797,61.673337695216055,39.753255288223976,0.2011330313397556
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2004,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115009.0,3109.0,369.1843549551423,1205.578952939749,75.79859808569557,74.94075976186019,-6.4329253712274195
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2006,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115011.0,3111.0,331.1293476643929,460.9223580477758,199.85587400951397,198.939126965606,-0.0882950931963435
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2011,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115016.0,3116.0,390.1102774187213,1053.1237020571327,98.3088019091401,66.01631986190961,-4.852131013535947
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2012,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115017.0,3117.0,663.5102065521639,2102.284812974376,158.9399450325161,146.71376055262874,-21.61539147936912
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2016,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115021.0,3121.0,301.6496957810512,444.18439222068207,192.7955718782952,97.17586380750885,-0.007792830719264
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2020,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115025.0,3125.0,2473.876592429005,10347.73264124236,117.19031009259218,237.46207504442788,-552.6707652569152
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2022,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115027.0,3127.0,322.5704519305552,644.3314361732228,180.4191446821115,200.78370857570636,-1.163367131772254
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2027,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115032.0,3132.0,322.60211594028584,586.1852974715005,195.3196528134071,196.7414161672962,-0.7642555771556037
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2032,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115037.0,3137.0,323.0029174660088,907.835784343656,75.02152147772965,60.67567271588923,-3.3675649368440173
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,5,2034,96,96,5,5,91,91,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115039.0,3139.0,538.9936738350425,1983.3557987420145,79.62578824093248,96.26674647295162,-20.86093230902544
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2004,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115024.0,3124.0,613.4488254690827,2015.4959512117543,69.93312783328054,85.37487875647628,-18.85764457510585
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2006,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115026.0,3126.0,377.97174420167465,1424.192535219026,90.4292155711768,61.09582013050317,-9.504163012181651
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2011,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115031.0,3131.0,296.73113453064906,788.22132682017,68.43192583918304,81.56162404030847,-2.0984427046567307
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2012,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115032.0,3132.0,176.69559904226057,300.5198459383598,73.48925188938892,68.33660418981856,0.5045741363756522
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2016,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115036.0,3136.0,450.75489005283873,1698.6807307926028,71.65891155274721,68.21322452036699,-13.847541680490624
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2020,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115040.0,3140.0,299.1733289301968,992.8104462419,106.17773130872143,93.1109355969118,-4.177527948080327
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2022,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115042.0,3142.0,683.1295899367108,2952.4483878637557,50.019009961397956,81.36515068846806,-42.4919349210196
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2027,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115047.0,3147.0,220.98927858753905,585.3303388720391,63.18038410500888,61.6016648605735,-0.7552071975772376
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2032,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115052.0,3152.0,392.1969099551672,1021.4917097758284,96.0367955343521,68.8781259271717,-4.28824441685542
Uni-RT GINKAN,internal_OOD,0097,(S)-NICOTINE,20,2034,96,96,20,20,76,76,frozen_backbone_fresh_head,2,best_model.pth,a8358407f2153cc3,1115054.0,3154.0,219.17071555187675,757.9001819940347,54.46053060258191,60.97056161011815,-2.049151996404495
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,0,-1,580,580,0,0,580,580,zero_shot_source_task_ensemble,2,best_model.pth,8bce47c00caf9924,,,84.85879535045682,111.4292247192478,74.74070579140648,37.701588775855384,0.2195388980149889
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2004,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115009.0,3109.0,217.69678935195063,347.01616960295434,142.6777803302515,126.40520263129956,-6.56172754213398
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2006,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115011.0,3111.0,144.10979664401466,207.77356559999015,98.58622853366025,80.2590555676054,-1.7178664310615277
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2011,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115016.0,3116.0,203.32196769638105,389.045597472593,121.33018298415853,101.74102032002214,-8.522592408722844
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2012,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115017.0,3117.0,168.8911463188021,294.88333188541094,131.44289894448022,150.4835558905359,-4.433759631884618
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2016,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115021.0,3121.0,137.9608853383403,180.5878617151748,112.81608391935984,66.59280702636745,-1.055231239911115
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2020,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115025.0,3125.0,285.23137746061127,723.6850013366817,92.70345335996076,103.8540925227179,-31.98110370881924
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2022,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115027.0,3127.0,213.73930281347936,491.80820148023946,95.26995220066854,97.31909213100796,-14.208900158695933
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2027,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115032.0,3132.0,159.7878083524553,207.6985306881947,126.43580446159169,79.28966269658896,-1.713069335676532
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2032,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115037.0,3137.0,145.84042853033367,247.4771436738247,77.20201677898967,63.00326830339533,-2.852566070061771
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,5,2034,580,580,5,5,575,575,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115039.0,3139.0,220.6757788486582,444.5809096106837,126.28585059894311,135.1001601393773,-11.38789344437184
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2004,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115024.0,3124.0,119.81977038470234,193.7015941913478,71.88178510626369,78.08312923331026,-1.334264877654359
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2006,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115026.0,3126.0,96.3578996925578,137.2773388585688,68.86394352685456,53.57960526831751,-0.1824147598429928
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2011,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115031.0,3131.0,218.18987181345437,430.113699444403,96.23093508631445,121.0605347017754,-10.615189199281234
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2012,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115032.0,3132.0,130.19183895199222,189.07972687911007,90.71039066691884,75.23053381933836,-1.2437875829354197
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2016,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115036.0,3136.0,192.89398874857568,365.3977185301759,105.15757904663526,128.84529824444132,-7.334195820137722
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2020,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115040.0,3140.0,101.45232318803735,143.78709792373624,73.20998449067855,67.58505430936256,-0.3045561101690475
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2022,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115042.0,3142.0,135.415235428599,244.139806144204,84.06513281940695,64.23532885463162,-2.7408122983664756
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2027,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115047.0,3147.0,94.61801057719744,154.62875242992126,56.270539505800386,45.79991489856084,-0.5028681092246468
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2032,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115052.0,3152.0,84.82079294762792,134.62252469235705,50.25517646223307,44.2336301954119,-0.1462573178275847
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,20,2034,580,580,20,20,560,560,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115054.0,3154.0,84.11877473203906,116.246805962839,61.90865470692751,49.86463520282293,0.1461987789743333
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2004,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115104.0,3204.0,58.389553672004894,91.07295066495831,36.45178356405415,32.96413569195356,0.4791352508358187
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2006,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115106.0,3206.0,69.97480753983136,157.4080690635478,39.16859974277057,38.41683790314086,-0.5554416234605639
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2011,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115111.0,3211.0,82.87568600857591,208.34156676516557,45.71357270587521,40.848094415398094,-1.6711704392254951
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2012,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115112.0,3212.0,53.83007307017013,75.27996910042623,37.39052927927844,28.676700554711022,0.6341461810312665
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2016,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115116.0,3216.0,70.07107647823857,109.57069471055368,44.969094168343105,35.65251116139228,0.243181145243521
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2020,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115120.0,3220.0,61.772819252128265,88.16255828887563,42.57324226741568,40.88603028911816,0.5112856760438469
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2022,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115122.0,3222.0,61.637812035544194,93.12322827445088,37.89541370401839,36.35511092897275,0.445653334140908
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2027,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115127.0,3227.0,68.10046146619395,98.06292733531478,46.135680424266205,38.767320739702065,0.3649728330751525
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2032,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115132.0,3232.0,62.77095424907915,89.35295837311087,41.48165938185187,37.08888290893333,0.5056436547827898
Uni-RT GINKAN,internal_OOD,0238,Deoxycholic acid,100,2034,580,580,100,100,480,480,frozen_backbone_fresh_head,2,best_model.pth,8bce47c00caf9924,1115134.0,3234.0,78.92957686898886,134.7232071222017,47.96403246404833,40.19881108395668,-0.1728614015615663
