mae_sec,median_ae_sec,rmse_sec,mape_pct,mape_n_rows,r2,spearman,n_query,EXP_ID,EXP_NAME,name_short,order,MOLECULE_MODE,RT_ARCHITECTURE,RT_HEAD_TYPE,USE_DEVICE_METADATA,JOINT_MULTITASK,seed,ood_tier,ood_task_id,ood_method_id,K,repeat_seed,repeat_index,protocol,mode,n_total,n_support,checkpoint_path,checkpoint_name,checkpoint_epoch,checkpoint_best_score,model_load_status,support_indices_path,ood_head_epochs,ood_head_lr
134.23024876912436,87.47700691223145,169.4366644325014,36.75384825431392,45,-3.873897315506981,0.6254653354492747,45,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2020,new_report_low_overlap_ood,0411,0411,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,45,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2020/best_model.pt,best_model.pt,96,39.287739034325355,strict,,,
166.19373572337162,154.2524528503418,198.88751439971972,51.702026165147,154,-3.7617204787293863,0.6255948548874322,154,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2020,new_report_low_overlap_ood,0419,0419,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,154,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2020/best_model.pt,best_model.pt,96,39.287739034325355,strict,,,
498.37433118086597,495.3802442550659,544.4805934708206,51.344502649235125,156,-3.9077517520667087,0.4765952402925319,156,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2020,new_report_low_overlap_ood,0420,0420,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,156,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2020/best_model.pt,best_model.pt,96,39.287739034325355,strict,,,
251.29613481744934,198.38717937469482,324.7707320069398,42.22554059701507,1896,-1.199246606960021,0.877412340900926,1896,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2020,new_report_low_overlap_ood,0437,0437,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,1896,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2020/best_model.pt,best_model.pt,96,39.287739034325355,strict,,,
65.36326705827688,63.73859882354736,76.30421313394501,47.945530196317435,3381,-0.041982727250376106,0.8062676801222688,3381,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2022,new_report_low_overlap_ood,0390,0390,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,3381,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2022/best_model.pt,best_model.pt,99,42.798541181128584,strict,,,
69.8734400239929,67.37451553344727,80.93341475666196,51.76062497747937,6541,-0.1810642287222317,0.783622477808027,6541,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2022,new_report_low_overlap_ood,0391,0391,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,6541,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2022/best_model.pt,best_model.pt,99,42.798541181128584,strict,,,
207.5561237335205,193.42632293701172,251.16296787686343,55.28135608874181,45,-9.7095887159232,0.7814857625370112,45,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2022,new_report_low_overlap_ood,0411,0411,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,45,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2022/best_model.pt,best_model.pt,99,42.798541181128584,strict,,,
291.64233888898576,320.9603261947632,329.4724353571775,85.66520355766222,154,-12.067334981093438,0.6764773298944936,154,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2022,new_report_low_overlap_ood,0419,0419,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,154,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2022/best_model.pt,best_model.pt,99,42.798541181128584,strict,,,
226.69965744018555,158.81858825683594,314.69944515658875,21.36411676277266,156,-0.6394933858701481,0.4702209964729116,156,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2022,new_report_low_overlap_ood,0420,0420,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,156,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2022/best_model.pt,best_model.pt,99,42.798541181128584,strict,,,
180.88810618165172,159.90543365478516,225.5290404870732,33.379790693483656,1896,-0.06053526466371095,0.8612175088537137,1896,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2022,new_report_low_overlap_ood,0437,0437,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,1896,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2022/best_model.pt,best_model.pt,99,42.798541181128584,strict,,,
