model,ood_tier,method_id,K,base_split_seed,support_split_seed,optimization_seed,protocol,n_test_rows,mae_sec,rmse_sec,mean_error_sec,spearman,r2,prediction_unique,prediction_std
Graphormer-RT scratch179,external_OOD,0391,20,2012,2012,23,K-shot fine-tuning,9657,52.2759685308174,66.71319557112633,-3.1150928244247,0.5283559422254229,0.21327458015411294,6877,63.137233446483926
Graphormer-RT scratch179,external_OOD,0391,20,2016,2016,24,K-shot fine-tuning,9654,54.37597785180642,69.26147808065637,-1.4334286407106238,0.5280321436841531,0.1512367051876966,6789,71.58485351392329
Graphormer-RT scratch179,external_OOD,0391,20,2020,2020,23,K-shot fine-tuning,9665,53.49628225092251,66.91058837490955,14.603760438420522,0.5165202327381961,0.20890880637640852,6879,55.646817652541536
Graphormer-RT scratch179,external_OOD,0391,20,2022,2022,23,K-shot fine-tuning,9653,57.63146302205088,71.53668688078245,31.027070787745608,0.5264750257584192,0.09721701320911047,6877,58.229817601863616
Graphormer-RT scratch179,external_OOD,0391,20,2027,2027,23,K-shot fine-tuning,9657,57.28329602225634,74.28366397227038,3.7434653268502656,0.45839555923187086,0.023554182325668305,6877,65.46743218712791
Graphormer-RT scratch179,external_OOD,0391,20,2032,2032,23,K-shot fine-tuning,9656,48.488815395217834,61.32784183586963,5.147855653223646,0.6090441101362055,0.334860908498157,6876,61.43886617343537
Graphormer-RT scratch179,external_OOD,0391,20,2034,2034,24,K-shot fine-tuning,9655,60.718591194884425,75.68390130813641,36.4460543803398,0.5231986002729521,-0.013267994580130615,6824,62.92601363659172
Graphormer-RT scratch179,external_OOD,0391,100,2004,2004,23,K-shot fine-tuning,9530,54.39753428293081,70.13037019971843,-30.899636716174367,0.575282185444555,0.1339001830670865,6792,59.547046532518394
Graphormer-RT scratch179,external_OOD,0391,100,2006,2006,24,K-shot fine-tuning,9532,51.49329624856317,66.43429942949264,-30.081753143656723,0.6226246406607638,0.21877439179177938,6764,60.27183637826143
Graphormer-RT scratch179,external_OOD,0391,100,2011,2011,23,K-shot fine-tuning,9539,47.13880722433921,60.54313752405024,-12.685153646780652,0.6085003410788851,0.3560693041059725,6795,40.83384935643274
Graphormer-RT scratch179,external_OOD,0391,100,2012,2012,23,K-shot fine-tuning,9548,50.352837645655924,65.02399650611144,-20.26170396423443,0.5958725168467043,0.2536327500105461,6798,56.1363637122911
Graphormer-RT scratch179,external_OOD,0391,100,2016,2016,24,K-shot fine-tuning,9546,45.09424938179909,57.905732601222944,-2.582939362518096,0.6376044023031655,0.40932045929295935,6777,55.50279728179523
Graphormer-RT scratch179,external_OOD,0391,100,2020,2020,23,K-shot fine-tuning,9557,47.582463463571514,60.99172206371833,-3.2902297849036137,0.5901722620886083,0.34269129990245484,6799,54.07578605637894
Graphormer-RT scratch179,external_OOD,0391,100,2022,2022,23,K-shot fine-tuning,9541,52.146460478716385,67.2692222863114,-31.542390788077665,0.6086983923408095,0.19863827006122914,6797,46.265587343710294
Graphormer-RT scratch179,external_OOD,0391,100,2027,2027,23,K-shot fine-tuning,9544,47.566084810751214,60.552570686639626,-1.4073371945317112,0.5707093451225937,0.3514128414626553,6797,49.946466792228684
Graphormer-RT scratch179,external_OOD,0391,100,2032,2032,23,K-shot fine-tuning,9545,47.059005189839716,59.17261079474172,6.272274918423458,0.6141546220476547,0.3814791911712775,6794,42.700066333150495
Graphormer-RT scratch179,external_OOD,0391,100,2034,2034,24,K-shot fine-tuning,9546,44.534330262576006,57.48896957410792,-1.9156326223568705,0.6527192361988222,0.416604708160048,6780,56.22032096036696
Graphormer-RT scratch179,external_OOD,0391,1000,2004,2004,23,K-shot fine-tuning,8240,39.21205447212503,51.7583988106283,-4.709295109332566,0.7330447571002041,0.5320517013845681,5898,63.9556011857379
Graphormer-RT scratch179,external_OOD,0391,1000,2006,2006,24,K-shot fine-tuning,8309,43.15868062412176,55.69463529058317,-11.668944443181607,0.6788365251621726,0.44683180868404615,5879,44.29492822519522
Graphormer-RT scratch179,external_OOD,0391,1000,2011,2011,23,K-shot fine-tuning,8270,39.62523850268586,52.17344839491442,-4.605109753335478,0.7201112277031195,0.5206144921595985,5902,51.182160997021036
Graphormer-RT scratch179,external_OOD,0391,1000,2012,2012,23,K-shot fine-tuning,8295,39.19325304275739,50.7381715625092,-0.006869792555935787,0.732333733387256,0.5488719117501719,5899,55.325122084310905
Graphormer-RT scratch179,external_OOD,0391,1000,2016,2016,24,K-shot fine-tuning,8298,38.49509422522878,51.03732267520967,-10.956710964001564,0.7424616336791203,0.5389281613368349,5883,56.407181036127774
Graphormer-RT scratch179,external_OOD,0391,1000,2020,2020,23,K-shot fine-tuning,8283,38.99639667290418,51.30738689045583,-2.7328162230261155,0.7303157725541076,0.5357436983235276,5899,59.55435485616445
Graphormer-RT scratch179,external_OOD,0391,1000,2022,2022,23,K-shot fine-tuning,8324,40.20061286511808,52.60689055052009,-0.72263144791316,0.7177686745327103,0.5118856181944909,5898,59.681231993144955
Graphormer-RT scratch179,external_OOD,0391,1000,2027,2027,23,K-shot fine-tuning,8299,39.35256505255762,51.05511178323988,-0.1546886172412693,0.7280823108043049,0.5381623344254014,5897,57.51305999961936
Graphormer-RT scratch179,external_OOD,0391,1000,2032,2032,23,K-shot fine-tuning,8271,39.200066047658794,50.87163346281822,5.9869675077889815,0.7294022823072063,0.5408339815331771,5897,56.378310005325545
Graphormer-RT scratch179,external_OOD,0391,1000,2034,2034,24,K-shot fine-tuning,8274,37.69572871008468,49.68938237130795,-8.627565747226216,0.756644124792712,0.5652193018346406,5882,61.82770152336852
Graphormer-RT scratch179,external_OOD,0411,0,2004,,23,zero-shot,50,53.876282181590796,66.16395099554111,-13.144681323319679,0.3126726071369433,0.1958089487509972,47,55.79104219983723
Graphormer-RT scratch179,external_OOD,0411,0,2006,,24,zero-shot,50,47.3928096704185,62.427266887635724,-34.335632901638746,0.6032516045529965,0.2840791400927902,47,81.0576709815972
Graphormer-RT scratch179,external_OOD,0411,0,2011,,23,zero-shot,50,45.660550240427256,59.08942820406778,-25.97951637580991,0.4779424137664705,0.35858967248080875,47,67.16216898215053
Graphormer-RT scratch179,external_OOD,0411,0,2012,,23,zero-shot,50,61.45950062200427,75.52511756486689,-43.77930639311671,0.38649408135652574,-0.04785018271645214,47,49.39686728491019
Graphormer-RT scratch179,external_OOD,0411,0,2016,,24,zero-shot,50,52.89163878187537,69.78525787122436,-43.641756009310505,0.5224178107263491,0.10536939987806826,47,62.430437410549544
Graphormer-RT scratch179,external_OOD,0411,0,2020,,23,zero-shot,50,55.803078319877386,69.45352015979026,-18.498520273715258,0.3449965187503323,0.11385478231880142,47,56.09797490776101
Graphormer-RT scratch179,external_OOD,0411,0,2022,,23,zero-shot,50,57.1612567640841,72.67937001707908,-20.032629836350687,0.2122907716659431,0.02962704954458273,47,61.4105187577379
Graphormer-RT scratch179,external_OOD,0411,0,2027,,23,zero-shot,50,50.7990083657205,64.25013895034589,-6.7488444037735515,0.39000024116005827,0.24165903661421073,47,57.49310305936728
Graphormer-RT scratch179,external_OOD,0411,0,2032,,23,zero-shot,50,52.361651044338934,61.37559443775478,23.092182632535696,0.36766648350741943,0.3079972883071036,47,56.96153589262388
Graphormer-RT scratch179,external_OOD,0411,0,2034,,24,zero-shot,50,62.72667450830341,74.91645062816585,-52.320248913019896,0.5404289056075093,-0.031028713061517665,47,54.515998164060555
Graphormer-RT scratch179,external_OOD,0411,5,2004,2004,23,K-shot fine-tuning,45,46.50429139534632,62.00530296013264,-17.141641428073246,0.5941814137292505,0.19258912210836343,42,57.85538179389257
Graphormer-RT scratch179,external_OOD,0411,5,2006,2006,24,K-shot fine-tuning,45,29.486731936534245,38.423492721914585,-11.718872313698133,0.6353003226975384,0.7156379634611164,42,58.885905371649194
Graphormer-RT scratch179,external_OOD,0411,5,2011,2011,23,K-shot fine-tuning,45,57.192884696026645,71.41590599472639,-48.38989147295555,0.32167094946300323,-0.1354744464556965,42,41.82274630738629
Graphormer-RT scratch179,external_OOD,0411,5,2012,2012,23,K-shot fine-tuning,44,50.89334032328968,65.60158207188061,-21.40886817042801,0.4118144690581757,0.25075886557362537,42,54.58337456835879
Graphormer-RT scratch179,external_OOD,0411,5,2016,2016,24,K-shot fine-tuning,45,52.740207562843956,69.66920988861355,-43.37734294434389,0.5225528014719925,0.10824795073536164,42,63.67393846561896
Graphormer-RT scratch179,external_OOD,0411,5,2020,2020,23,K-shot fine-tuning,45,81.12549005697171,96.01872367750549,-66.29732095946868,0.19577608741151198,-0.7318511703862449,42,45.47677205044804
Graphormer-RT scratch179,external_OOD,0411,5,2022,2022,23,K-shot fine-tuning,44,42.297707828269765,54.946988594233794,-22.856962274421345,0.6632595582623031,0.41365822003168273,42,62.73633712276592
Graphormer-RT scratch179,external_OOD,0411,5,2027,2027,23,K-shot fine-tuning,45,43.54893943915764,57.23437991789434,22.059750122328595,0.5446278567674676,0.4079004590374632,42,40.06056372611283
Graphormer-RT scratch179,external_OOD,0411,5,2032,2032,23,K-shot fine-tuning,45,52.9320336257418,61.757585963526104,24.71006506433089,0.35780179308041704,0.3206922861845455,42,57.462251398749714
Graphormer-RT scratch179,external_OOD,0411,5,2034,2034,24,K-shot fine-tuning,45,62.80818178008,75.23299005998084,-52.46834425876538,0.5386972448970415,-0.009797581139934897,42,56.03578136094394
Graphormer-RT scratch179,external_OOD,0411,20,2004,2004,23,K-shot fine-tuning,27,56.05265756862031,69.33199446248572,36.642404997514355,0.5177045177045178,0.09631578968538357,27,44.16581781582274
Graphormer-RT scratch179,external_OOD,0411,20,2006,2006,24,K-shot fine-tuning,28,39.05432431825569,44.946031372400924,-23.877483659556926,0.5390828250374003,0.5716140091250763,27,54.798309396111286
Graphormer-RT scratch179,external_OOD,0411,20,2011,2011,23,K-shot fine-tuning,27,41.02639957434602,47.857235529013934,15.961965546011935,0.6136467786347298,0.5549314559079992,27,60.76590482052295
Graphormer-RT scratch179,external_OOD,0411,20,2012,2012,23,K-shot fine-tuning,29,41.08727524249718,53.39994748960971,-2.2718666827884264,0.5547751120372246,0.2947517455830686,27,50.42084262575791
Graphormer-RT scratch179,external_OOD,0411,20,2016,2016,24,K-shot fine-tuning,30,42.117576114833355,51.24590145488564,3.2168878242373466,0.5025606893680653,0.5870653633834403,27,71.29664671195115
Graphormer-RT scratch179,external_OOD,0411,20,2020,2020,23,K-shot fine-tuning,30,48.52389497682452,58.57934931633826,-20.789523143321276,0.2330810329474622,0.3470586431610573,27,42.965696875170686
Graphormer-RT scratch179,external_OOD,0411,20,2022,2022,23,K-shot fine-tuning,27,29.826821862823433,39.95252265459331,-1.1108593187398401,0.7035285387547165,0.7474803930008098,27,72.26272177289238
Graphormer-RT scratch179,external_OOD,0411,20,2027,2027,23,K-shot fine-tuning,29,61.88975518633579,82.21705360834453,54.08879690643015,0.709621786831597,-0.016974324316669342,27,36.46778886981172
Graphormer-RT scratch179,external_OOD,0411,20,2032,2032,23,K-shot fine-tuning,28,49.86246465705335,57.78853691171825,15.973930213866478,0.2641664385436628,0.36680434188819155,27,62.48022681685547
Graphormer-RT scratch179,external_OOD,0411,20,2034,2034,24,K-shot fine-tuning,30,25.713313370943062,37.060786444522,-1.588072627782815,0.8284919361273424,0.7615286573673881,27,61.68438630942138
Graphormer-RT scratch179,external_OOD,0419,0,2004,,23,zero-shot,161,105.2402522521938,120.36772332979102,-100.20568714511829,0.6646970529679892,-0.5144975730056776,158,70.3169751844989
